acf,sim_number,n_b,ig_here,ig_next,ig_next1
0.24441129897753808,0,20,-0.01576318464284038,-0.015008788386358819,-0.015779060380722274
0.5626727699742844,0,70,0.003503948227835028,0.0031932146733289666,0.0034217044624774303
0.6647666254191746,0,120,0.0065456441537185325,0.005836634925831559,0.006359990541972553
0.7127329733484671,0,170,0.007792991806636775,0.006517197475094767,0.0074560359741376765
0.7300438207423673,0,220,0.008498359966572368,0.006513615563254597,0.007975083505424405
0.7257000061206714,0,270,0.008943668681837203,0.0061121655663270635,0.008189905326713274
0.7078774521314366,0,320,0.009224043699117557,0.005476449415794264,0.008222143160867383
0.6825776931264886,0,370,0.009442355582270403,0.004650517686822446,0.008131736370487152
0.6511122791175352,0,420,0.009615112139880037,0.0038199825168994143,0.008003048226430151
0.6132559219855858,0,470,0.009737158058344868,0.002891190270865128,0.0077847875452417255
0.5730114299579901,0,520,0.009831065455355325,0.0019875567100176737,0.007537902671008491
0.5300717159521866,0,570,0.00989593580874869,0.0010740723797641814,0.0072427320097044725
0.4858814196069717,0,620,0.009950021294124471,0.00018973108199614482,0.006927867090392107
0.4418578454440498,0,670,0.00998455199358993,-0.0006520932073921144,0.00658602997175382
0.3978730322063663,0,720,0.009996777447110024,-0.0014041558671794407,0.006254448251623273
0.35430865428909447,0,770,0.010000243653175457,-0.0021425624959223316,0.0058875208776556585
0.3118531603964927,0,820,0.010000673995394227,-0.0027891707199800826,0.005548608965382084
0.27193856170324193,0,870,0.009984380066249835,-0.0033512632087737307,0.005217154598339314
0.23611759220841422,0,920,0.009956721053728449,-0.00391352409812493,0.0048688037167446815
0.19991113532143107,0,969,0.00992629798802869,-0.004369710246278616,0.00453461924982152
0.1678671922872766,0,1019,0.009872162687774988,-0.004739214855578664,0.004230584792359065
0.13731518240978832,0,1070,0.009831670424083306,-0.005134762806509408,0.0038971391549054
0.10911362120860615,0,1120,0.009754574418105752,-0.005431252324835578,0.0036176488038946308
0.0835795589971842,0,1170,0.00968064653092257,-0.005713596424832607,0.0033159966079661946
0.05740328789174194,0,1220,0.00961270828214516,-0.0059189541646973935,0.0030552446267196475
0.03641681686461407,0,1270,0.009538445009350393,-0.0061065373557474085,0.002796929796452813
0.012762784540833176,0,1320,0.009438517547111483,-0.006273853029962645,0.002546485193654686
-0.008796591433744685,0,1370,0.009336206924655994,-0.0063673142944634005,0.0023354568280262787
-0.024886704108286372,0,1420,0.00923310039433254,-0.006442645121097294,0.0021203032839337455
-0.035099259718387954,0,1470,0.009128631347355094,-0.006541690252179869,0.001910850699854712
-0.05990988969764585,0,1520,0.009010776350445395,-0.006609182127048102,0.0017186194350249067
-0.07666240316789996,0,1570,0.008877939267880532,-0.0066090317464903205,0.0015721386372125605
-0.08961950408993975,0,1620,0.008745423363581906,-0.0066292469287689195,0.0013906389233425789
-0.0965502001687195,0,1670,0.008621271334551572,-0.00663168940924969,0.0012390093471032013
-0.107709662378865,0,1720,0.008482516665567754,-0.006605208998606886,0.001096512257561812
-0.12774618499878432,0,1770,0.008370293437353508,-0.006574064723587794,0.0009504040245115936
-0.1372681718742534,0,1820,0.00819857362620827,-0.006532467304228566,0.0008316955091569766
-0.13495999983163787,0,1870,0.008066080930819628,-0.006447439427531986,0.0007334367088431345
-0.14749907400798593,0,1920,0.007899354302808775,-0.006413062688918768,0.0006272655601165301
-0.14645396892928697,0,1970,0.00776995799183551,-0.0063406711876106605,0.000515302432103549
0.35235253756275803,1,20,-0.011002838595874946,-0.01044165632728396,-0.010995848993012751
0.6375146208965211,1,70,0.007576599164810549,0.0073508524111211325,0.007568515294653927
0.744453490203895,1,120,0.010793568007680155,0.01027059369411503,0.010727830396243985
0.7927927394798774,1,170,0.012122294243611364,0.011104141319239171,0.01194488395497786
0.8058983299450565,1,220,0.012812684889292183,0.011142160988601203,0.012485208859728482
0.8051465590995769,1,270,0.013225085730525507,0.010761266833969876,0.01270455682628278
0.7949457587494317,1,320,0.013531179659438938,0.010162392550480324,0.012785676393825239
0.7813734473479101,1,370,0.013784368218187376,0.00941710451111622,0.012772173076887453
0.7636504515687538,1,420,0.01394863747200015,0.008520851192405022,0.012646734701959993
0.7398787285399699,1,470,0.014078272332721863,0.0075390797078201685,0.01245536819003194
0.7126115299112527,1,520,0.014174076494653298,0.006517555612080187,0.012209449599668859
0.6851318836544521,1,570,0.014247530503912803,0.005451952787654577,0.011912122862605625
0.6569378243092757,1,620,0.014309514386222386,0.004412351732531832,0.011605352252537659
0.6279176731212819,1,670,0.014345190343221154,0.0033634950413091256,0.01124291654522202
0.5990588112007553,1,720,0.014368418007173724,0.0023817108368891413,0.010882430092075566
0.5704849995512328,1,770,0.014384080715206917,0.001411061937692517,0.010498551987257302
0.5430070591877243,1,820,0.014381475365938971,0.0005049057461782935,0.010099356462478472
0.5166840394897949,1,870,0.014371286443284984,-0.0003447378676443162,0.009700497292351123
0.4919730386682092,1,920,0.014351775088269566,-0.0011318517783348138,0.009287858628674085
0.4691493500369964,1,968,0.014324104450845112,-0.0018089616896608844,0.008912641585877581
0.4476942571543962,1,1018,0.014292387773929245,-0.0024682908634722058,0.008514368399444448
0.4279176381301171,1,1070,0.014241016626987004,-0.003088160008367717,0.008112212565198174
0.40848795891977396,1,1120,0.014192714351699661,-0.003633338519104597,0.007713067326041051
0.39146870868186484,1,1170,0.014138146969049619,-0.004065272982715911,0.007350044529381008
0.37622735553752185,1,1220,0.014068598766591405,-0.004526490849881337,0.006953590562924986
0.3625929329235131,1,1270,0.013989099639471854,-0.004834582020301311,0.006620631052189724
0.3503225125956776,1,1320,0.013900860862688068,-0.005135993441375121,0.006291873104757607
0.33928724970221014,1,1370,0.01382020421437028,-0.005377069869182215,0.005938824609493089
0.32810567377627936,1,1420,0.013724246987480624,-0.005561134706767472,0.005638560028772591
0.3208514218000628,1,1470,0.013617485582020304,-0.0057323346846951855,0.005331333739377467
0.3131381896182805,1,1520,0.01351125758683121,-0.0058540911863407905,0.0050532465945758755
0.30504167333393456,1,1570,0.013403551519174465,-0.005923426626001706,0.00477136644265896
0.2995329532231006,1,1620,0.013291560118776318,-0.006024458179167825,0.004503852602008855
0.29281245928972977,1,1670,0.013159128252874179,-0.0060409972312239334,0.004282577472974993
0.2895899916087402,1,1720,0.013036613487367387,-0.006044799935293262,0.0040458089768814764
0.29292860647990043,1,1770,0.012904223842612488,-0.006026514926115941,0.003823221784835093
0.27748362372393875,1,1820,0.012771191521931567,-0.006036638653703382,0.0036375021405908804
0.27239928748592956,1,1870,0.012625684152756068,-0.005995796312170806,0.00344455341946159
0.26964389669040517,1,1920,0.01249502414132494,-0.005950333408454996,0.0032632190951006348
0.2710037572544222,1,1970,0.01232553446664695,-0.005952435359296291,0.003111399246047388
